,zone,date,total_energy,peak_load,avg_load,min_load,load_factor,utilization_rate,range,cv
1858,RTO,2025-03-04,2266309.555,105770.835,94429.56479166668,86518.707,0.8927750716127624,0.6604302838231217,19252.12800000001,0.1411486537511631
1859,RTO,2025-03-05,2103397.968,96946.978,87641.582,75320.443,0.9040156156285758,0.6053343551304472,21626.535000000003,0.1411486537511631
1860,RTO,2025-03-06,2235294.017,104949.834,93137.25070833333,80285.694,0.8874454313889942,0.6553039753899033,24664.14,0.1411486537511631
1861,RTO,2025-03-07,2317905.508,106354.205,96579.39616666666,90125.694,0.9080919383174991,0.6640728306052653,16228.510999999999,0.1411486537511631
1862,RTO,2025-03-08,2074715.709,98007.286,86446.487875,80438.01,0.8820414420515635,0.6119548901142159,17569.275999999998,0.1411486537511631
1863,RTO,2025-03-09,2054433.101,93467.718,85601.37920833334,76695.305,0.9158389767078013,0.5836099481207603,16772.413,0.1411486537511631
1864,RTO,2025-03-10,2076012.629,100374.585,86500.52620833334,79470.177,0.861777174055896,0.6267362421803521,20904.40800000001,0.1411486537511631
1865,RTO,2025-03-11,2025432.154,97508.037,84393.00641666667,76721.047,0.8654979529191699,0.6088375926213068,20786.98999999999,0.1411486537511631
1866,RTO,2025-03-12,1982641.297,92782.286,82610.05404166666,73164.709,0.8903645038630184,0.5793301289220043,19617.57699999999,0.1411486537511631
1867,RTO,2025-03-13,2029423.036,94729.111,84559.29316666667,74612.42,0.8926431618963115,0.5914860525024881,20116.691000000006,0.1411486537511631
1868,RTO,2025-03-14,2030224.0590000001,93399.614,84592.669125,75343.943,0.9057068386278342,0.5831847085540169,18055.671000000002,0.1411486537511631
1869,RTO,2025-03-15,1896811.967,87865.852,79033.83195833334,70789.576,0.8994829067193628,0.5486320456364026,17076.275999999998,0.1411486537511631
1870,RTO,2025-03-16,1827369.703,85132.64,76140.40429166667,67467.954,0.8943738182166872,0.5315659425191419,17664.686,0.1411486537511631
1871,RTO,2025-03-17,1999453.149,91906.319,83310.547875,70894.846,0.9064724687211115,0.5738606142450172,21011.472999999998,0.1411486537511631
1872,RTO,2025-03-18,2093979.468,101364.582,87249.14450000001,80156.661,0.8607458619027306,0.6329177571480087,21207.921000000002,0.1411486537511631
1873,RTO,2025-03-19,1989182.487,93303.073,82882.603625,73997.474,0.8883159038609586,0.5825819091147333,19305.599000000002,0.1411486537511631
1874,RTO,2025-03-20,1990601.134,91348.345,82941.71391666667,71201.934,0.907971719867138,0.5703766394122013,20146.411000000007,0.1411486537511631
1875,RTO,2025-03-21,2048639.575,97664.056,85359.98229166666,77285.166,0.8740163555327526,0.6098117711124929,20378.89,0.1411486537511631
1876,RTO,2025-03-22,1916310.742,88593.744,79846.28091666667,75206.982,0.9012631966052441,0.5531769839471626,13386.762000000002,0.1411486537511631
1877,RTO,2025-03-23,1927423.37,88008.197,80309.30708333333,75479.405,0.9125207630754364,0.5495208440348534,12528.792000000001,0.1411486537511631
1878,RTO,2025-03-24,2060938.7380000001,94069.711,85872.44741666668,74239.465,0.9128596920709864,0.5873687764201638,19830.246,0.1411486537511631
1879,RTO,2025-03-25,2021621.984,93592.637,84234.24933333333,76077.571,0.9000093600667894,0.5843899390381517,17515.066000000006,0.1411486537511631
1880,RTO,2025-03-26,2068684.383,96428.44,86195.182625,76911.468,0.8938771862844613,0.6020966176339713,19516.97200000001,0.1411486537511631
1881,RTO,2025-03-27,2106436.384,101224.796,87768.18266666667,81358.51,0.867062084932892,0.6320449370775753,19866.286000000007,0.1411486537511631
1882,RTO,2025-03-28,2001820.608,90691.382,83409.192,75158.239,0.9197036163811022,0.5662745798931355,15533.142999999996,0.1411486537511631
1883,RTO,2025-03-29,1803825.908,85134.865,75159.41283333334,67277.425,0.8828276503795869,0.5315798353600324,17857.440000000002,0.1411486537511631
1884,RTO,2025-03-30,1772817.322,83838.274,73867.38841666667,64297.46,0.881070004097015,0.5234839556013777,19540.814000000006,0.1411486537511631
1885,RTO,2025-03-31,1952524.011,91963.57,81355.16712499999,67365.681,0.8846455952612539,0.5742180879680824,24597.88900000001,0.1411486537511631
1886,RTO,2025-04-01,1954170.902,91627.599,81423.78758333334,71353.94,0.8886382320607717,0.5721202939695161,20273.659,0.1411486537511631
1887,RTO,2025-04-02,2044635.7480000001,92559.445,85193.15616666667,75301.511,0.9204155898586758,0.5779387156380171,17257.93400000001,0.1411486537511631
1888,RTO,2025-04-03,1989962.209,91100.955,82915.09204166666,70771.451,0.9101451465757594,0.5688319428243849,20329.504,0.1411486537511631
1889,RTO,2025-04-04,1970559.008,90242.076,82106.62533333333,70513.475,0.9098485869643926,0.5634691251654365,19728.600999999995,0.1411486537511631
1890,RTO,2025-04-05,1860781.151,86737.31,77532.54795833334,67574.399,0.8938777091234826,0.541585459369344,19162.910999999993,0.1411486537511631
1891,RTO,2025-04-06,1855578.952,85748.129,77315.78966666666,67912.546,0.9016615355731746,0.5354090394840095,17835.583,0.1411486537511631
1892,RTO,2025-04-07,2059055.846,93631.455,85793.99358333333,72336.718,0.9162945677105341,0.5846323175989094,21294.73700000001,0.1411486537511631
1893,RTO,2025-04-08,2112095.415,98030.23,88003.975625,78442.358,0.8977228312633767,0.6120981518406837,19587.872000000003,0.1411486537511631
1894,RTO,2025-04-09,2161581.022,102633.162,90065.87591666666,83368.469,0.8775514089360967,0.6408387369668059,19264.693,0.1411486537511631
1895,RTO,2025-04-10,2098576.25,94219.39,87440.67708333333,78359.31,0.9280539502891425,0.5883033681197789,15860.080000000002,0.1411486537511631
1896,RTO,2025-04-11,2106743.698,94668.138,87780.98741666666,76113.521,0.9272495400370783,0.5911053387103019,18554.617000000013,0.1411486537511631
1897,RTO,2025-04-12,2004628.799,91907.316,83526.19995833334,77649.69,0.9088090436492926,0.5738668394865308,14257.626000000004,0.1411486537511631
1898,RTO,2025-04-13,1872376.377,85994.425,78015.682375,73369.613,0.9072179083120796,0.5369469051648893,12624.812000000005,0.1411486537511631
